Specific Gravity,Pressure (psia),LOG P,Hydrate Temperature (K)
0.6,251.7586703,5.528470971,275.1703519
0.6,269.8394802,5.597827264,275.5351825
0.6,289.8273103,5.669285264,275.778403
0.6,293.6594978,5.682420925,275.9304157
0.6,312.2130013,5.743685651,276.1432336
0.6,317.9742779,5.761970492,276.3256489
0.6,327.1253797,5.790343522,276.5080643
0.6,334.7762124,5.813462286,276.6296745
0.6,350.5451957,5.859489645,276.8120898
0.6,369.883551,5.913188229,277.0249077
0.6,384.4272375,5.951754532,277.2377255
0.6,402.6195457,5.997992061,277.480946
0.6,434.6295913,6.074494154,277.7241664
0.6,448.3613091,6.105599401,277.9673868
0.6,462.3810764,6.136389392,278.1193996
0.6,487.8377599,6.189982891,278.3018149
0.6,530.6784123,6.274156211,278.5754379
0.6,554.2753154,6.317661523,278.7578532
0.6,581.9712795,6.366421099,279.0010737
0.6,609.3839062,6.412448457,279.183489
0.6,623.8984175,6.435987563,279.4267094
0.6,658.3858994,6.489791233,279.6699298
0.6,700.2036452,6.551371214,279.9739554
0.6,735.191339,6.600130791,280.2171758
0.6,769.821099,6.646158149,280.3995911
0.6,868.3422158,6.766585895,280.9468371
0.6,902.2954595,6.804942027,281.0988498
0.6,938.0690734,6.843823585,281.4028754
0.6,1004.805598,6.912549367,281.5852907
0.6,1044.094727,6.950905499,281.7373035
0.6,1185.415391,7.077848533,282.2237443
0.6,1235.915654,7.119567395,282.3757571
0.6,1323.980835,7.188398261,282.588575
0.6,1414.897213,7.254812166,282.8317954
0.6,1455.617075,7.283185196,283.0142107
0.6,1524.18109,7.329212555,283.196626
0.6,1596.310141,7.375450083,283.4398465
0.6,1758.715028,7.472338724,283.743872
0.6,1919.605112,7.559874773,283.8958848
0.6,1987.132322,7.594447834,284.0478975
0.6,2183.325074,7.688604257,284.291118
0.6,2388.323889,7.778347097,284.4735333
0.6,2530.428686,7.836144008,284.6559486
0.6,2765.692035,7.925046167,284.8383639
0.6,2962.45012,7.993771948,285.0207793
0.6,3118.332152,8.045053571,285.2639997
0.6,3442.812203,8.144043917,285.446415
0.6,3725.133195,8.222857887,285.6288303
0.6,3919.499198,8.273719169,285.7504405
0.7,99.16496356,4.596784762,272.6773425
0.7,99.97061867,4.60487633,272.8293553
0.7,107.930069,4.681483508,273.1029783
0.7,111.2932282,4.712168414,273.2245885
0.7,114.7853072,4.74306349,273.4070038
0.7,120.2173097,4.789301019,273.6502242
0.7,123.9633459,4.819985924,273.7718344
0.7,131.5048666,4.879043859,274.07586
0.7,137.6991479,4.925071218,274.2582753
0.7,147.557413,4.994217341,274.5623008
0.7,156.1400293,5.050753228,274.8663264
0.7,163.4947021,5.096780587,275.0487417
0.7,169.9053987,5.135241804,275.231157
0.7,180.6021163,5.196296359,275.3831698
0.7,195.0222605,5.273113708,275.7175979
0.7,207.9766696,5.337425908,276.0824285
0.7,217.7730067,5.383453267,276.2648438
0.7,224.8659127,5.415504281,276.4168566
0.7,236.3750634,5.465419795,276.6296745
0.7,238.2954672,5.473511363,276.7816872
0.7,253.3510531,5.534776089,276.9945051
0.7,263.3403959,5.573447476,277.2377255
0.7,284.3368823,5.65015974,277.5417511
0.7,294.7415618,5.686098911,277.7241664
0.7,313.0672016,5.746417869,278.0281919
0.7,342.7500251,5.837001392,278.3322175
0.7,362.5335197,5.893116938,278.5146328
0.7,372.9670088,5.921489967,278.6970481
0.7,388.5699603,5.962473232,278.8794634
0.7,393.7491292,5.975713979,279.0618788
0.7,427.2482608,6.057365251,279.3355017
0.7,440.6541501,6.088260328,279.5179171
0.7,467.3147467,6.147003006,279.7307349
0.7,499.5097325,6.213627082,280.0347605
0.7,525.7935816,6.264908705,280.2779809
0.7,558.9546517,6.326068346,280.4603962
0.7,580.932545,6.364634649,280.6732141
0.7,641.7863797,6.464255506,281.0380447
0.7,678.9015594,6.520476138,281.2508626
0.7,736.4285035,6.601812155,281.4332779
0.7,777.6265041,6.656246337,281.8589137
0.7,814.1695284,6.70216861,282.0109265
0.7,852.6089945,6.748301054,282.2237443
0.7,932.2710075,6.837623553,282.5277699
0.7,971.2722571,6.878606817,282.7101852
0.7,1011.905111,6.919590082,282.8926005
0.7,1089.37559,6.993359958,283.0750158
0.7,1126.394475,7.02677708,283.2574311
0.7,1228.018522,7.113157192,283.4398465
0.7,1344.026796,7.203425458,283.6526643
0.7,1467.288881,7.291171678,283.8654822
0.7,1530.601334,7.333415966,284.0478975
0.7,1640.181342,7.402562089,284.2303129
0.7,1767.237103,7.477172647,284.4127282
0.7,1898.381099,7.548756749,284.5951435
0.7,2091.693821,7.645729457,284.7775588
0.7,2244.272297,7.716136604,284.9599741
0.7,2385.564729,7.777191159,285.1119869
0.7,2568.471156,7.85106612,285.3248048
0.7,2765.110829,7.924835996,285.5072201
0.7,2939.193642,7.985890551,285.6592329
0.7,3122.266923,8.046314595,285.8720508
0.7,3355.305222,8.118298021,286.0240635
0.7,3676.90745,8.209827311,286.2368814
0.7,3882.604587,8.264261493,286.4192967
0.7,4028.48813,8.301146431,286.5713095
0.8,77.80828413,4.354247905,272.5557323
0.8,79.04447742,4.370010699,272.7381476
0.8,81.93693529,4.40594987,272.9205629
0.8,85.3557698,4.446828049,273.0725757
0.8,89.39507379,4.493065578,273.3157961
0.8,91.49546676,4.516289427,273.4678089
0.8,101.8903024,4.623896768,273.9542498
0.8,106.9590631,4.672446173,274.1366651
0.8,113.4422546,4.731293937,274.3798855
0.8,118.1880738,4.772277201,274.5623008
0.8,122.512905,4.808216371,274.7447162
0.8,127.638192,4.849199636,274.9271315
0.8,137.4822666,4.923494939,275.2615596
0.8,147.340487,4.992746147,275.5959877
0.8,151.1990421,5.018597128,275.778403
0.8,159.1215827,5.069668581,275.9608183
0.8,165.7783815,5.110651845,276.1432336
0.8,171.8446749,5.146591016,276.3256489
0.8,182.8939716,5.208906595,276.4776617
0.8,189.3675483,5.243689827,276.6904796
0.8,203.908196,5.317669873,276.9337
0.8,211.9035229,5.35613109,277.1161153
0.8,217.9790667,5.384399034,277.2681281
0.8,223.1006208,5.407622884,277.4201409
0.8,244.5616514,5.49946743,277.7241664
0.8,257.0518612,5.549277859,277.9065817
0.8,266.7943276,5.586478053,278.088997
0.8,276.6152063,5.622627393,278.3322175
0.8,289.6446283,5.668654752,278.5146328
0.8,296.4500094,5.691878602,278.6666456
0.8,317.5735576,5.760709469,278.8794634
0.8,332.5322431,5.806736827,279.0618788
0.8,360.7852892,5.888283015,279.3050992
0.8,378.6935621,5.936727335,279.457112
0.8,394.6604816,5.978025855,279.7307349
0.8,418.4943749,6.036663449,279.9131503
0.8,436.0019488,6.077646713,280.0955656
0.8,449.6825049,6.108541789,280.2779809
0.8,473.245008,6.159613242,280.4603962
0.8,459.5231675,6.130189359,280.7036167
0.8,507.3391453,6.229179706,280.886032
0.8,551.9503578,6.313458111,281.1900575
0.8,595.7076542,6.389750034,281.3724728
0.8,611.5650681,6.416021357,281.6764984
0.8,653.4232565,6.482225092,281.8589137
0.8,705.3733132,6.558727185,282.1021341
0.8,744.1298872,6.612215599,282.2541469
0.8,775.3417879,6.653303949,282.4669648
0.8,822.1653597,6.711941542,282.6493801
0.8,855.8405833,6.752084124,282.8317954
0.8,904.4789107,6.807358989,283.0142107
0.8,965.5733219,6.872722041,283.196626
0.8,1042.121652,6.949013964,283.3790414
0.8,1116.260731,7.017739746,283.5614567
0.8,1218.506101,7.10538088,283.743872
0.8,1310.140592,7.177889733,283.9262873
0.8,1417.576074,7.256703702,284.1087026
0.8,1491.697585,7.307670069,284.2607154
0.8,1636.737783,7.400460383,284.4735333
0.8,1762.4893,7.474482464,284.6559486
0.8,1875.538173,7.536650923,284.8383639
0.8,1998.860627,7.600332611,285.0207793
0.8,2162.773231,7.67914658,285.2031946
0.8,2270.126647,7.727590901,285.3552073
0.8,2450.096826,7.803882824,285.5376227
0.8,2695.678879,7.899405355,285.8112456
0.8,2927.787787,7.982002395,285.993661
0.8,3159.895758,8.058294318,286.1760763
0.8,3359.18599,8.119453959,286.3584916
0.8,3571.04518,8.180613599,286.5409069
0.8,3863.881663,8.259427569,286.7233223
0.8,4101.963748,8.319221101,286.875335
0.9,64.39875996,4.165094378,272.5557323
0.9,65.1680303,4.176969016,272.7077451
0.9,68.15881086,4.221840436,272.9205629
0.9,72.28257677,4.280583115,273.1333808
0.9,75.11680726,4.319044332,273.3157961
0.9,77.47376852,4.349939408,273.4982115
0.9,80.53693359,4.388715882,273.7718344
0.9,84.75691484,4.439787334,273.9542498
0.9,88.08026943,4.478248551,274.1366651
0.9,92.22911943,4.52427591,274.3190804
0.9,96.57339296,4.570303268,274.5014957
0.9,99.85512558,4.603720391,274.683911
0.9,106.4209099,4.667402079,274.8663264
0.9,112.6108384,4.723937967,275.1703519
0.9,117.9399381,4.770175496,275.4135723
0.9,125.6816469,4.833752098,275.5655851
0.9,127.678437,4.849514892,275.7480004
0.9,132.3644559,4.885559147,275.9608183
0.9,139.2854626,4.936525515,276.1128311
0.9,148.2568406,4.998946179,276.2952464
0.9,153.5366931,5.033939581,276.5688694
0.9,159.5401658,5.072295714,276.7208821
0.9,172.2062216,5.148692721,276.9337
0.9,178.9396957,5.187048854,277.0857128
0.9,186.01463,5.225825327,277.3593358
0.9,201.5223554,5.30590032,277.5417511
0.9,207.1478246,5.333432667,277.8457766
0.9,227.0265662,5.425067042,278.088997
0.9,238.8219162,5.475718154,278.3930226
0.9,250.2814775,5.522586195,278.5754379
0.9,258.1346301,5.553481271,278.7578532
0.9,274.0689968,5.613379888,278.9402685
0.9,293.196973,5.680844646,279.1226839
0.9,308.5599335,5.731916098,279.3050992
0.9,315.8761224,5.755350119,279.5179171
0.9,336.6813358,5.819136892,279.7307349
0.9,346.4072154,5.847615006,279.9435528
0.9,376.7486128,5.931578155,280.1563707
0.9,393.046344,5.973927529,280.3691886
0.9,419.4630014,6.038975325,280.5820064
0.9,434.8123224,6.074914495,280.7644218
0.9,458.7511907,6.128507995,280.9468371
0.9,481.5727934,6.1770574,281.1292524
0.9,520.0238883,6.25387475,281.4636805
0.9,574.4370525,6.353390522,281.7981086
0.9,579.1040048,6.36148209,281.9501213
0.9,631.4174963,6.447967286,282.1629392
0.9,684.9208628,6.529303303,282.3453545
0.9,728.1178693,6.590462943,282.5277699
0.9,769.4975795,6.645737808,282.7101852
0.9,827.0178831,6.717826319,282.8926005
0.9,868.159735,6.766375724,283.0750158
0.9,936.1979739,6.841826965,283.2574311
0.9,998.804941,6.906559505,283.5006516
0.9,1147.662177,7.045482263,283.8046771
0.9,1242.687721,7.12503183,283.9566899
0.9,1319.536123,7.185035532,284.1695078
0.9,1428.342333,7.264269843,284.3519231
0.9,1566.399152,7.35653473,284.5343384
0.9,1660.995373,7.415172324,284.7167537
0.9,1768.723412,7.478013329,284.899169
0.9,1881.855717,7.540013652,285.0815844
0.9,2010.446874,7.606112302,285.2335971
0.9,2113.346134,7.656027816,285.446415
0.9,2268.457363,7.726855304,285.6288303
0.9,2489.807988,7.819960873,285.8112456
0.9,2687.193975,7.896252796,285.993661
0.9,2873.531997,7.963297213,286.1760763
0.9,3059.902154,8.026138219,286.3584916
0.9,3252.885928,8.087297859,286.5409069
0.9,3507.816698,8.1627491,286.7233223
0.9,3866.318654,8.260058081,286.9057376
0.9,4038.236607,8.303563392,287.0881529
1,54.99576968,4.007256267,272.8597578
1,57.58018744,4.05317854,273.0117706
1,60.30506335,4.09941607,273.254991
1,65.58711236,4.183379219,273.4678089
1,67.67349767,4.214694636,273.7718344
1,72.33576718,4.281318712,274.07586
1,77.67756995,4.352566541,274.2582753
1,83.21248592,4.421397408,274.4710932
1,83.90616959,4.429699146,274.683911
1,89.8754594,4.498424928,274.8663264
1,94.86347647,4.552438768,275.1703519
1,102.3732662,4.628625606,275.3223647
1,105.5965571,4.659625768,275.5351825
1,110.5820977,4.705758211,275.7480004
1,115.8030212,4.751890655,275.9608183
1,118.2377636,4.772697543,276.1432336
1,123.1842013,4.813680807,276.3256489
1,130.2943802,4.869796354,276.5080643
1,138.2791723,4.929274629,276.6904796
1,140.3580617,4.944196741,276.8728949
1,154.7027792,5.041505723,277.2985307
1,164.8749669,5.10518741,277.480946
1,175.3470919,5.166767392,277.7849715
1,186.4059892,5.227927033,277.9673868
1,198.1623557,5.289086673,278.1498022
1,201.3530103,5.305059638,278.3930226
1,217.8645649,5.383873608,278.5754379
1,232.1898359,5.447555295,278.7578532
1,240.7369,5.483704636,279.0010737
1,245.7467056,5.504301353,279.1226839
1,265.2846623,5.580803447,279.3659043
1,281.9565319,5.641752917,279.4875145
1,293.8138348,5.682946352,279.7307349
1,314.1217339,5.749780598,280.0955656
1,332.6370924,5.807052083,280.2475783
1,354.993642,5.872099879,280.4603962
1,370.3113608,5.914344167,280.6428115
1,379.5301825,5.938934126,280.8252269
1,422.471135,6.046121125,281.1900575
1,436.8274423,6.079538248,281.3724728
1,458.5583992,6.128087654,281.5548882
1,486.1489589,6.186515077,281.6764984
1,511.2997522,6.236956017,281.9197188
1,551.3706438,6.312407258,282.1021341
1,588.6138172,6.37777031,282.2845494
1,637.9536582,6.458265645,282.4669648
1,675.3437859,6.515221874,282.6493801
1,715.526607,6.573018785,282.8317954
1,776.8097622,6.655195484,283.0142107
1,833.4741021,6.72560263,283.196626
1,893.5203363,6.795169095,283.3790414
1,964.3564786,6.871461017,283.5614567
1,1124.265874,7.024885545,283.9262873
1,1161.249449,7.057251816,284.0478975
1,1253.573948,7.133753909,284.291118
1,1329.27838,7.192391503,284.4735333
1,1434.660372,7.268683426,284.6559486
1,1544.496585,7.342453301,284.8383639
1,1650.208687,7.408657036,285.0207793
1,1754.285055,7.469816677,285.2031946
1,1933.574532,7.567125658,285.3856099
1,2012.77217,7.60726824,285.5680252
1,2194.365792,7.693648351,285.7504405
1,2441.101957,7.800204838,285.9328559
1,2588.522249,7.858842432,286.1152712
1,2793.734065,7.935134355,286.2976865
1,2984.949445,8.001338089,286.4801018
1,3185.233254,8.0662808,286.6625171
1,3352.133383,8.117352253,286.8449325
1,3568.044327,8.179772917,287.0273478
1,3880.157331,8.263630981,287.2097631
1,4062.070788,8.309448169,287.3313733
0.763661339,3558.562112,8.177111841,298.4415994
0.636592072,2839.586749,7.95141381,294.7824215
0.975798629,3265.84028,8.091272368,301.2070679
0.60782704,2722.769052,7.909404675,293.9423374
0.719224887,3560.869701,8.177760092,297.6548869
0.599343515,3472.759728,8.152704868,295.1248222
0.763580656,3597.426605,8.187974037,298.5010586
0.758727619,3884.370781,8.264716289,298.8452031
0.867167062,3492.008947,8.158232479,300.0177328
0.598054901,2812.128339,7.941696892,293.9144239
0.881001025,3789.489257,8.239986528,300.6881523
0.770448974,2871.451917,7.962573075,297.3450349
0.916904822,3607.721688,8.190831741,300.942998
0.973659778,3006.127123,8.008407859,300.7035297
0.685227086,3112.786321,8.043273527,296.2638222
0.898593912,3527.180191,8.168254018,300.5471626
0.61650909,3210.744656,8.074258169,295.0558997
0.923929671,3255.411793,8.088074058,300.4620353
0.531174628,3721.778663,8.221956968,293.9344867
0.93921275,3932.155727,8.276943086,301.7480236
0.855164529,3752.104932,8.230072277,300.2369498
0.630412112,3258.18201,8.088924653,295.4292258
0.582652191,3598.104137,8.188162357,294.9528243
0.904657737,3540.376603,8.171988385,300.6576826
0.926073808,3208.829776,8.073661594,300.4107377
0.627217626,3794.909306,8.241415791,296.2109496
0.690647984,3123.931397,8.046847551,296.3872585
0.830021422,3514.895199,8.164764988,299.4741105
0.530748457,3258.869688,8.089135693,293.1902194
0.796480796,2895.860019,7.971037416,297.8307434
0.777832089,3303.279226,8.102670959,298.2655901
0.575063488,3949.058919,8.281232581,295.2946124
0.988140945,3268.034623,8.09194405,301.3784067
0.587712143,3974.41003,8.287631596,295.6140756
0.917363271,3232.537744,8.081022787,300.3271192
0.817567178,3872.787577,8.261729831,299.817456
0.649264117,3647.6238,8.201831221,296.4444224
0.719295786,2723.248662,7.909580808,296.1407654
0.621664202,3311.684703,8.105212313,295.3377295
0.907219957,3366.690815,8.121685587,300.4105104
0.940818183,3392.834723,8.129421052,300.9380477
0.706943137,3104.943952,8.040750943,296.6587142
0.785529578,3920.317262,8.273927864,299.355755
0.806220469,3083.619081,8.033859212,298.3488734
0.512547231,3467.732577,8.151256223,293.0816896
0.555210951,3482.113195,8.155394628,294.1429459
0.713355083,3921.208111,8.274155077,298.0835694
0.636402088,3872.661025,8.261697153,296.513567
0.947059176,2730.257458,7.912151191,299.7810011
0.868162401,3494.549785,8.158959829,300.0370622
0.931197183,3430.966998,8.140597424,300.8646638
0.504237919,3645.490811,8.201246289,293.1449887
0.934115639,3950.583859,8.281618659,301.7016271
0.701539612,3131.255853,8.049189434,296.6056735
0.770216425,3334.595422,8.112106638,298.1890147
0.859555915,3073.961302,8.030722335,299.1775446
0.727786175,3113.554471,8.043520269,297.0558986
0.890603586,3758.821187,8.231860673,300.7867279
0.801633826,2724.067682,7.909881514,297.5655488
0.55629996,3208.903259,8.073684494,293.7145636
0.520682587,3115.121047,8.04402329,292.6911865
0.741827953,2760.122499,7.923030341,296.6219697
0.591075206,2907.153521,7.97492971,293.9493077
0.724442607,3398.389553,8.131056938,297.4884412
0.505090165,3859.817817,8.258375264,293.4799616
0.823221995,3500.069111,8.160537993,299.3413732
0.619612531,3372.906866,8.123530223,295.3967867
0.852048915,3723.41192,8.22239571,300.1454169
0.570947642,3770.070688,8.23484903,294.9458111
0.560941245,2728.39466,7.911468679,292.912152
0.8149604,3677.06785,8.209870934,299.4849741
0.957958758,3093.381651,8.037020157,300.6513905
0.990161691,3308.430851,8.104229293,301.4757377
0.598109833,3033.978918,8.017630211,294.3434205
0.731493491,3325.989016,8.109522357,297.4948994
0.769281917,3145.831471,8.053833513,297.8437989
0.847333946,3614.141917,8.192609739,299.9044492
0.741597858,3492.536758,8.158383616,297.9499312
0.895980873,3465.647699,8.15065482,300.4089705
0.862792215,3030.120288,8.016357597,299.1453214
0.754519952,3941.984048,8.279439441,298.8535566
0.683315789,3409.733086,8.134389293,296.7390317
0.875863612,3592.1006,8.186492436,300.3095999
0.799192097,3815.159723,8.24673781,299.43247
0.991360618,3704.486962,8.217300056,302.1338202
0.550887115,3872.349133,8.261616613,294.6265928
0.954179057,3138.482647,8.051494729,300.681635
0.70304385,3135.945369,8.050685961,296.6422187
0.518256888,2792.415904,7.934662416,292.0189829
0.635016306,3730.724425,8.22435771,296.2784878
0.74789061,2775.955656,7.928750347,296.7614689
0.571669611,3865.741695,8.259908843,295.1001904
0.625071667,2837.66587,7.950737116,294.5405642
0.603272921,3858.724286,8.258091912,295.7933697
0.57467736,3045.804429,8.021520326,293.8453583
0.972220853,3070.258418,8.029517012,300.8049804
0.526757746,2719.166577,7.908080707,292.0795745
0.617923859,3438.599584,8.14281957,295.4686148
0.717269302,2876.697627,7.964398258,296.4162308
0.80468869,3061.515521,8.026665341,298.2828819
0.548583094,3557.398769,8.176784874,294.1049908
0.82173243,2725.204465,7.910298737,297.8940522
0.57726733,3868.084058,8.260514588,295.2307394
0.67411455,3536.688395,8.170946087,296.7653113
0.928614255,3006.764486,8.008619858,300.075369
0.543436263,2871.205278,7.962487178,292.7889036
0.926933016,3579.545057,8.182990992,301.0435389
0.535880576,3354.903365,8.118178246,293.4762404
0.997818787,2948.620525,7.989092721,300.9185659
0.738869268,2789.803546,7.933726459,296.6306247
0.88769716,2747.199864,7.918337441,298.9595569
0.849226434,2730.462097,7.91222614,298.339109
0.897085751,2963.403636,7.994093764,299.5340739
0.556894214,3548.602358,8.174309103,294.2869784
0.910704647,2797.966754,7.936648273,299.4036615
0.645996721,2795.086296,7.93561826,294.8841435
0.645289291,3936.618835,8.27807747,296.7859643
0.998117087,3063.810025,8.027414527,301.1428773
0.708117044,2900.35509,7.972588453,296.2944377
0.988629623,3909.749103,8.271228483,302.4010526
0.8628554,3269.937089,8.092526025,299.5797821
0.903170838,3711.187841,8.219107277,300.9014759
0.52362148,3888.757661,8.265845018,293.9889699
0.919956592,3892.14541,8.266715804,301.4143005
0.904313809,3964.655088,8.285174141,301.2891539
0.507887546,3661.323651,8.205580014,293.2623205
0.591667867,2977.632836,7.998883914,294.0971495
0.532370603,3409.346808,8.134276,293.4801089
0.611522505,3304.51442,8.103044819,295.1108365
0.670121369,2788.159385,7.933136938,295.3486548
0.588420981,3349.492987,8.116564266,294.6839038
0.698245711,3418.531445,8.136966336,297.037293
0.555189629,3927.332727,8.275715779,294.8053459
0.631107043,3218.646344,8.07671616,295.375254
0.655443821,3525.78805,8.167859251,296.3796543
0.905330927,3116.521846,8.044472866,299.9434653
0.564683968,2910.714033,7.976153702,293.3628966
0.550781199,3314.898663,8.106182333,293.7658613
0.556274249,3040.044065,8.019627289,293.4120373
0.961715056,2990.270893,8.003119262,300.5090307
0.773662649,2739.747438,7.915621019,297.131343
0.988856196,3932.142928,8.276939831,302.4362473
0.589398198,3350.580886,8.116889009,294.7073416
0.654510797,3856.936071,8.257628383,296.8592795
0.782147332,3909.77578,8.271235306,299.2836326
0.753501605,3602.496497,8.189382355,298.3335513
0.51738335,3152.111173,8.055827721,292.6746072
0.57860951,3316.49649,8.106664231,294.4097127
0.886099087,3283.014325,8.096517281,299.9548913
0.926138161,3799.529298,8.242632469,301.3682993
0.643658514,3437.104362,8.142384641,295.9999326
0.532913284,2881.812245,7.966174627,292.5564749
0.604462991,3437.947183,8.142629823,295.1798537
0.811716604,3069.075869,8.029131775,298.4116625
0.668735992,3110.454314,8.042524076,295.9405385
0.712105947,3788.02835,8.239600938,297.8686159
0.932842225,3404.470497,8.132844699,300.844172
0.742148615,2735.587015,7.914101323,296.5765971
0.92750958,3411.1828,8.134814372,300.7790673
0.8446261,3529.24689,8.168839782,299.7282089
0.740305813,2809.397043,7.940725164,296.696053
0.921540428,3119.582386,8.045454421,300.1846039
0.584208561,3751.032666,8.229786459,295.2175902
0.799262842,3046.397367,8.02171498,298.1654846
0.594853048,3794.775833,8.241380619,295.517435
0.702437236,2851.522538,7.955608354,296.092442
0.626607142,3633.850312,8.198048057,295.9580597
0.658135297,3550.401593,8.174816001,296.4721345
0.876565848,3854.643099,8.2570337,300.7166194
0.619585436,3446.026482,8.144977102,295.5157255
0.821640879,3201.002837,8.071219426,298.8112005
0.939354404,3482.996502,8.155648266,301.0660862
0.972354047,3201.178344,8.071274254,301.0457901
0.685175817,3955.225758,8.28279296,297.6004377
0.792313315,3897.880192,8.268188144,299.4376523
0.719146766,2987.818094,8.002298666,296.6657167
0.582078051,3868.659924,8.260663453,295.3399529
0.882805204,2954.840708,7.991200022,299.3049756
0.860541812,3611.126633,8.191775089,300.105002
0.931983521,3958.138551,8.283529131,301.6818464
0.930653422,2843.463143,7.952778005,299.7836908
0.581358704,2793.022984,7.934879795,293.5080637
0.920832643,2732.710577,7.913049281,299.4140363
0.792180466,2823.884839,7.945868818,297.6156121
0.741209397,2749.592152,7.919207871,296.5891801
0.63990973,3666.048549,8.206869671,296.2821498
0.843176821,3649.621403,8.202378716,299.8941187
0.710852552,3057.632453,8.025396187,296.6442953
0.875258503,2843.292657,7.952718046,298.9707127
0.759170166,3579.651764,8.183020802,298.3968481
0.888368679,3141.026298,8.052304872,299.7372932
0.527814387,3532.235858,8.169686337,293.564201
0.675000189,3383.891368,8.126781619,296.5358001
0.703411702,3300.809956,8.101923159,296.9375493
0.564931821,3536.544182,8.17090531,294.4547347
0.594901906,3047.785348,8.02217049,294.2989017
0.606004238,2729.3445,7.911816749,293.9169655
0.923781325,3924.512317,8.274997372,301.5160798
0.706942193,2921.001995,7.979681985,296.312949
0.658897335,3739.724109,8.22676712,296.7760453
0.750409609,2724.935983,7.910200214,296.6995234
0.917979781,3193.015675,8.068721102,300.2659565
0.508461456,2771.8834,7.927282296,291.7311711
0.930081768,3925.376524,8.275217555,301.6079795
0.742648248,3585.3525,8.184612075,298.1154758
0.608212817,3157.390871,8.057501292,294.7853201
0.982653513,3298.849663,8.1013291,301.357718
0.836567234,3641.864189,8.200250969,299.777794
0.607209538,3270.47494,8.092690495,294.9606455
0.974606977,3424.159998,8.138611465,301.4603381
0.677131242,3178.590694,8.0641932,296.225911
0.982382609,2906.247982,7.974618175,300.627777
0.772546127,2787.418594,7.932871211,297.2111027
0.755651367,3320.116355,8.107755108,297.9128044
0.717836831,2910.07808,7.975935191,296.4921765
0.609762746,2855.456718,7.956987081,294.2530075
0.994200185,3927.319498,8.275712411,302.50145
0.750037593,3876.268464,8.262628234,298.6813576
0.807508787,3003.572634,8.007557737,298.2202864
0.907312349,2746.748508,7.91817313,299.247765
0.557365179,3073.444395,8.030554164,293.4986077
0.799665084,3342.331865,8.114424006,298.6973966
0.596277717,3415.035556,8.135943184,294.9647152
0.737837465,2826.735034,7.946877626,296.6873152
0.860287459,3179.94901,8.064620441,299.3818043
0.703157277,2917.966077,7.978642104,296.2366966
0.826267018,3942.899502,8.279671646,300.0580221
0.645563224,3434.692936,8.141682808,296.0347061
0.578563257,2893.465827,7.970210311,293.6446923
0.753074882,2832.964705,7.949079041,296.9682488
0.773005069,3241.340575,8.083742281,298.0766065
0.629642993,2796.93534,7.936279575,294.5536313
0.755750774,2814.21577,7.942438912,296.9769399
0.98767028,3246.570076,8.085354357,301.334432
0.692371705,3920.323231,8.273929386,297.6889285
0.738094699,3100.185145,8.039217113,297.216412
0.875778893,3207.112355,8.073126233,299.6666164
0.61205686,3250.648829,8.086609895,295.0304142
0.942110701,3251.538037,8.086883406,300.7143432
0.568091562,3475.398843,8.153464526,294.4307902
0.712150585,3835.151314,8.251964169,297.9381439
0.983486934,3965.110351,8.285288965,302.4103534
0.796949792,3471.986474,8.15248218,298.8669252
0.938421357,3009.999914,8.009695329,300.2210081
0.65561411,3834.509327,8.25179676,296.8491313
0.848038888,3644.238987,8.20090284,299.9621049
0.94452952,3740.130639,8.22687582,301.5417927
0.839832776,3354.896718,8.118176264,299.3668385
0.842690753,3884.582529,8.2647708,300.2361123
0.547132045,3417.318725,8.136611524,293.8483056
0.697926198,3349.137792,8.116458216,296.9163273
0.710636009,2729.157942,7.911748394,295.9945254
0.83602296,3622.609556,8.194949917,299.7393827
0.710958398,3285.230862,8.097192206,297.0511463
0.705445307,2774.50107,7.928226215,295.9925323
0.738654492,3632.03411,8.197548131,298.1166977
0.966765372,3362.190985,8.120348119,301.2488047
0.629997647,3299.71906,8.10159261,295.4914972
0.50291219,3539.957036,8.171869869,292.9493415
0.575298719,3584.916544,8.184490474,294.76686
0.727963033,3941.937755,8.279427697,298.3802146
0.857002653,3293.133481,8.099594816,299.5296904
0.941134792,3428.150902,8.139776299,301.0013052
0.690073177,3286.325706,8.097525413,296.6615148
0.796404642,2903.577968,7.973699038,297.8446793
0.90994396,3297.152358,8.100814453,300.3318354
0.518236521,2889.249555,7.968752078,292.2097567
0.771851074,2812.050517,7.941669218,297.2495739
0.737067294,3124.868819,8.047147583,297.2429618
0.870009422,3950.638923,8.281632597,300.754426
0.922448083,3350.215018,8.116779807,300.603926
0.584091591,3395.137619,8.130099575,294.6629556
0.935232344,3797.674007,8.242144055,301.4958359
0.800073236,3692.308791,8.21400723,299.2640183
0.711473614,2742.846194,7.916751417,296.0385049
0.74421746,2857.472158,7.957692652,296.8619834
0.901963598,3932.755834,8.277095689,301.2092403
0.883158382,3340.948488,8.114010024,300.0100382
0.503226824,3635.292161,8.198444761,293.1035766
0.792203358,3731.595817,8.224591254,299.1924146
0.555167162,3550.97888,8.174978585,294.2502507
0.648803812,2775.552592,7.928605139,294.9008956
0.985412826,3571.697246,8.180796181,301.8468554
0.884839168,3953.246178,8.282292338,300.9830459
0.867381908,3210.05622,8.07404373,299.5441574
0.947168387,3246.14754,8.0852242,300.77611
0.618481445,3979.126544,8.288817613,296.2886037
